source,target,weight
26819117,91137296,13
410965603,91137296,12
101740476,91137296,25
128149102,91137296,20
59965916,91137296,18
142055874,91137296,20
117783070,91137296,24
40934651,91137296,15
195166073,91137296,12
119925910,91137296,11
28565473,91137296,15
119415848,91137296,11
22346597,91137296,18
108268890,91137296,14
26779624,91137296,11
654556126,493876689,205
171084503,493876689,22
50686586,493876689,52
30777889,493876689,13
10180005,493876689,11
64372897,61241353,18
61433001,61241353,13
22346597,45821367,23
459331509,45821367,21
36138196,45821367,36
85652487,45821367,20
30104304,45821367,11
232672264,501451345,48
265735182,501451345,15
109157255,501451345,42
26610234,501451345,12
492854165,501451345,16
125387632,501451345,42
36029255,501451345,33
518093389,501451345,13
471398124,501451345,11
71092938,501451345,16
72550899,501451345,11
213748641,147093978,217
31239503,147093978,1418
116311210,147093978,11
182144693,147093978,32
159974499,147093978,11
36029255,147093978,85
37402112,147093978,14
71092938,147093978,72
104435562,147093978,14
213749122,147093978,20
112618532,147093978,11
36626799,147093978,25
188890121,147093978,18
112702339,147093978,12
26490481,147093978,15
70075625,147093978,12
126902046,147093978,17
38024128,147093978,12
89349239,147093978,11
35788650,147093978,19
140772558,147093978,11
183233336,188300205,318
227780908,188300205,27
274508467,188300205,261
574802385,188300205,1352
174592989,188300205,22
198506129,188300205,835
125387632,188300205,24
27115917,188300205,25
199636758,188300205,130
154526718,188300205,14
38594688,188300205,12
96564203,188300205,15
492854165,188300205,16
182427515,188300205,60
117031241,188300205,53
121445595,188300205,13
75701802,188300205,60
117323707,188300205,21
407837457,188300205,23
50597026,188300205,20
72550899,188300205,13
171183040,188300205,15
120627272,188300205,18
259694951,84016053,224
149188013,84016053,306
137724490,84016053,17
185398814,84016053,95
83257026,84016053,195
138542600,84016053,772
103440455,84016053,18
81478902,84016053,34
190835892,84016053,151
166079347,84016053,80
275644615,84016053,220
106961925,84016053,11
164459256,84016053,19
158279505,84016053,208
175175907,84016053,68
133923936,84016053,183
86403736,84016053,138
138143929,84016053,70
161982841,84016053,71
81760130,84016053,33
138094321,84016053,176
148495863,84016053,14
148934000,84016053,83
143754803,84016053,44
134301181,84016053,25
138689767,84016053,53
103825127,84016053,15
147090450,84016053,37
30904062,84016053,25
146584003,84016053,16
134639274,84016053,14
49045679,84016053,53
144485229,84016053,45
138117005,84016053,32
49655919,84016053,30
25247111,84016053,21
148057505,84016053,27
170823058,84016053,13
102845970,84016053,16
149397653,84016053,14
122754132,84016053,20
164234001,84016053,14
114774737,84016053,12
259694951,114968501,20
49045679,114968501,30
122754132,114968501,12
158279505,114968501,26
137753119,114968501,13
166079347,114968501,21
148934000,114968501,25
149188013,114968501,24
138542600,114968501,29
133923936,114968501,39
30904062,114968501,13
86403736,114968501,22
190835892,114968501,57
25247111,114968501,39
103825127,114968501,24
161982841,114968501,12
102845970,114968501,12
102381201,114968501,12
83257026,114968501,23
81478902,114968501,12
148057505,114968501,17
143754803,114968501,22
81857784,114968501,11
149397653,114968501,11
413091457,525341327,97
236507843,525341327,24
150436863,525341327,15
124318726,525341327,23
140772558,32171655,25
44099416,32171655,30
57717183,32171655,13
30661033,32171655,12
27934574,32171655,12
25009441,32171655,11
124304147,32171655,14
26857029,32171655,12
174805181,32171655,17
41783889,32171655,21
37402112,32171655,13
60672785,32171655,11
31239503,32171655,13
36511475,32171655,50
117084129,32171655,23
36029255,32171655,15
112618532,32171655,11
190835892,81441754,90
103825127,81441754,334
122754132,81441754,22
81857784,81441754,28
159965232,81441754,61
68771419,81441754,14
30904062,81441754,55
148934000,81441754,16
513289543,81441754,14
137753119,81441754,32
48731544,81441754,20
428951019,81441754,13
71313548,81441754,11
102845970,81441754,110
148057505,81441754,13
81762924,81441754,56
149397653,81441754,25
25247111,81441754,13
46834933,81441754,30
86126056,81441754,47
103861159,81441754,47
102381201,81441754,16
74722038,81441754,19
49045679,81441754,23
164234001,81441754,16
227499842,81441754,13
79086834,81441754,16
120568022,81441754,31
86403736,81441754,19
83257026,81441754,11
138542600,81441754,18
133923936,81441754,12
156748712,81441754,17
139683021,81441754,12
119415848,39298218,18
225772624,39298218,11
26610234,39298218,103
32402794,39298218,19
31688366,39298218,192
10180005,39298218,1454
107305687,39298218,87
30777889,39298218,1031
71092938,39298218,588
38746172,39298218,96
95304188,39298218,20
409760532,39298218,66
42546908,39298218,28
154425624,39298218,84
59966426,39298218,92
26538483,39298218,18
9679595,39298218,45
29829912,39298218,153
26490481,39298218,270
16064695,39298218,20
37402112,39298218,207
254756234,39298218,118
36481935,39298218,15
81832690,39298218,448
48946894,39298218,25
26991127,39298218,143
78131255,39298218,26
129004176,39298218,58
519746704,39298218,146
51465465,39298218,11
153437050,39298218,38
23945610,39298218,23
28252159,39298218,11
492854165,39298218,18
31557869,39298218,33
122887284,39298218,20
154526718,39298218,41
459331509,39298218,19
21841789,39298218,95
36029255,39298218,223
116885541,39298218,76
9244832,39298218,51
125387632,39298218,92
277624494,39298218,12
160504245,39298218,128
62510206,39298218,149
30104304,39298218,68
437841638,39298218,27
24538518,39298218,25
72550899,39298218,114
118155820,39298218,15
654556126,39298218,69
26202775,39298218,22
102529633,39298218,36
124304147,39298218,49
26301881,39298218,102
31239503,39298218,120
116010031,39298218,15
445529741,39298218,78
48286022,39298218,32
44390855,39298218,21
190146087,39298218,200
59965916,39298218,27
29661191,39298218,13
156037856,39298218,19
44424631,39298218,124
224037760,39298218,12
109345208,39298218,25
64581694,39298218,42
501535491,39298218,11
37522866,39298218,20
30080751,39298218,39
50686586,39298218,24
40934651,39298218,117
60978448,39298218,42
128149102,39298218,75
28369163,39298218,13
112868442,39298218,16
71672341,39298218,23
128293484,39298218,30
69588825,39298218,33
117783070,39298218,17
92372244,39298218,28
38594688,39298218,103
41245072,39298218,50
104632789,39298218,15
7010591,39298218,16
9528182,39298218,68
38708489,39298218,12
135052907,39298218,48
112822444,39298218,44
59308271,39298218,14
81687332,39298218,53
101572475,39298218,19
36483360,39298218,13
29400754,39298218,19
88084663,39298218,14
247808909,39298218,23
178238725,39298218,17
38121996,39298218,14
57717183,39298218,24
92113890,39298218,16
27107346,39298218,11
61433001,39298218,46
45044816,39298218,28
638511570,39298218,37
12875057,39298218,24
56649026,39298218,25
182427515,39298218,28
123983762,39298218,17
410965603,39298218,13
86879544,39298218,26
36324138,39298218,12
111799555,39298218,11
26029516,39298218,20
153176290,39298218,15
29578325,39298218,12
143759910,39298218,11
151283108,39298218,15
70075625,39298218,16
108268890,39298218,17
119925910,39298218,11
98506045,39298218,26
189755167,39298218,27
55898523,39298218,12
31500812,39298218,18
41567638,39298218,16
106013742,39298218,22
51304190,39298218,11
60160906,39298218,15
69239046,39298218,26
72256775,39298218,13
50127647,39298218,13
195166073,39298218,19
49303276,39298218,14
21991090,39298218,12
25259668,39298218,17
40784764,39298218,14
44741426,39298218,18
43578182,39298218,15
48865821,39298218,14
46780407,39298218,15
44338537,39298218,19
76258299,39298218,12
36511475,51633358,1624
136371522,51633358,201
26857029,51633358,79
36029255,51633358,172
41783889,51633358,128
140772558,51633358,975
72960162,51633358,11
129039601,51633358,127
190835892,51633358,190
63162874,51633358,135
50465063,51633358,84
39152815,51633358,65
44099416,51633358,57
133234852,51633358,12
174805181,51633358,16
225886040,51633358,25
101740476,51633358,19
150761874,51633358,12
125387632,51633358,14
93207474,51633358,11
96772990,104256316,12
72977645,104256316,26
52839414,113917705,22
116010031,113917705,25
104655406,113917705,15
439244188,113917705,23
31239503,113917705,13
71092938,113917705,12
473551082,113917705,11
36029255,113917705,11
81687332,51929371,43
78131255,51929371,12
109345208,51929371,13
60978448,51929371,43
64581694,51929371,60
24538518,51929371,14
135052907,51929371,250
128293484,51929371,19
112868442,51929371,40
57717183,51929371,20
122468839,51929371,38
224037760,51929371,18
31688366,51929371,60
62356185,51929371,33
153314610,51929371,41
124304147,51929371,11
71092938,51929371,284
139125840,51929371,276
59965916,51929371,33
41687919,51929371,25
125387632,51929371,64
16064695,51929371,16
40934651,51929371,19
41245072,51929371,48
11692694,51929371,38
27107346,51929371,13
31239503,51929371,103
26610234,51929371,51
36483360,51929371,15
50597026,51929371,38
128149102,51929371,145
36029255,51929371,102
37402112,51929371,89
30777889,51929371,56
154425624,51929371,65
26301881,51929371,75
72256775,51929371,13
21841789,51929371,30
38746172,51929371,53
116885541,51929371,15
129004176,51929371,13
44390855,51929371,31
70075625,51929371,21
108268890,51929371,45
39154778,51929371,36
56649026,51929371,52
9244832,51929371,18
57025612,51929371,49
160504245,51929371,58
106013742,51929371,12
12875057,51929371,15
36481935,51929371,14
30104304,51929371,78
71672341,51929371,40
43102846,51929371,35
76020989,51929371,39
21991090,51929371,48
72550899,51929371,26
26490481,51929371,71
410965603,51929371,16
38121996,51929371,46
26991127,51929371,18
29829912,51929371,61
129342719,51929371,43
128856353,51929371,15
150716625,51929371,12
188890121,51929371,36
31557869,51929371,11
65906624,51929371,13
51620555,51929371,15
156037856,51929371,21
29661191,51929371,35
15027034,51929371,45
38594688,51929371,45
101936909,51929371,15
36324138,51929371,23
28575692,51929371,38
30623831,51929371,37
148057505,51929371,34
109157255,51929371,18
64855800,51929371,15
68594999,51929371,34
49045679,51929371,35
138686063,51929371,34
103861159,51929371,32
88084663,51929371,37
131403189,51929371,33
275644615,51929371,36
28990891,51929371,36
195166073,51929371,42
46834933,51929371,38
40784764,51929371,40
55933037,51929371,35
44424631,51929371,40
29506118,51929371,35
62510206,51929371,43
25202416,51929371,42
164234001,51929371,35
16677765,51929371,38
106961925,51929371,35
118342490,51929371,35
25236843,51929371,36
80731615,51929371,37
142797941,51929371,35
119497908,51929371,34
23852822,51929371,34
103917636,51929371,35
100438963,51929371,38
76084292,51929371,35
76258299,51929371,35
32718606,51929371,38
22814674,51929371,27
38005233,51929371,38
102192603,51929371,33
24765850,51929371,39
485855940,51929371,14
503598254,51929371,33
164459256,51929371,31
147337432,51929371,34
99591839,51929371,34
114119743,51929371,38
28565473,51929371,34
30904062,51929371,31
153176290,51929371,42
60781881,51929371,30
7832442,51929371,32
123364886,51929371,30
112034182,51929371,32
120568022,51929371,32
47250099,51929371,37
86403736,51929371,31
185913819,51929371,30
179896802,51929371,37
31500812,51929371,11
30080751,51929371,17
101572475,51929371,12
37522866,51929371,12
29506118,170869845,214
485855940,170869845,524
25236843,170869845,641
47250099,170869845,386
36029255,170869845,76
132954880,170869845,129
15027034,170869845,190
7720868,170869845,20
25202416,170869845,213
28990891,170869845,43
503598254,170869845,214
119497908,170869845,88
11692694,170869845,383
678350139,170869845,98
31239503,170869845,32
64855800,170869845,171
100438963,170869845,217
26599617,170869845,18
188490730,170869845,77
26779624,170869845,126
40656652,170869845,38
451374597,170869845,89
117348035,170869845,210
76020989,170869845,224
16677765,170869845,75
191256374,170869845,18
126595970,170869845,89
36440933,170869845,55
30141561,170869845,65
80731615,170869845,33
62791493,170869845,40
418704990,170869845,136
246654976,170869845,37
150989534,170869845,38
71092938,170869845,46
78131255,170869845,13
102192603,170869845,15
682961630,170869845,36
24765850,170869845,48
22596190,170869845,37
23852822,170869845,43
60781881,170869845,11
125387632,170869845,14
70983974,170869845,44
592719791,170869845,13
37278046,170869845,11
109593463,170869845,13
142055874,147081554,65
22346597,147081554,258
31239503,147081554,734
224081471,147081554,16
78131255,147081554,26
32212533,147081554,23
459331509,147081554,96
96564203,147081554,29
98048949,147081554,17
159785521,147081554,58
30357893,147081554,48
36138196,147081554,54
107627864,147081554,11
48437708,147081554,18
42814514,147081554,40
142167044,147081554,32
35980866,147081554,49
87207953,147081554,17
45329736,147081554,21
36626799,147081554,11
85652487,147081554,33
125387632,147081554,22
182144693,147081554,76
213748641,147081554,20
65876095,147081554,18
213749122,147081554,11
36029255,147081554,25
147093978,147081554,29
129004176,147081554,26
501538848,147081554,11
99625250,147081554,48
231579912,147081554,14
31291480,147081554,13
72550899,147081554,12
446950722,147081554,11
40110994,147081554,13
89349239,147081554,17
213748641,40335286,181
26819117,40335286,197
44407373,40335286,589
100138916,40335286,16
39154778,40335286,20
141278593,40335286,15
71092938,40335286,14
213749122,40335286,28
94849379,40335286,15
70075625,40335286,40
188890121,40335286,50
106026618,40335286,12
31239503,40335286,37
78131255,40335286,14
129004176,40335286,15
22877031,40335286,13
43899589,40335286,17
22814674,40335286,16
159974499,40335286,12
237872364,40335286,12
96564203,46645300,33
459331509,46645300,96
35980866,46645300,58
471811595,46645300,15
31291480,46645300,245
25633533,46645300,69
38005233,46645300,15
85652487,46645300,35
125387632,46645300,12
142167044,46645300,17
48437708,46645300,19
22346597,46645300,25
58753574,46645300,25
42814514,46645300,35
49914195,46645300,16
44390855,239474978,981
73362563,239474978,249
71092938,239474978,90
410965603,239474978,1077
125387632,239474978,20
26490481,239474978,16
21390470,239474978,19
26610234,239474978,31
30104304,239474978,37
160504245,239474978,49
72756540,239474978,35
26991127,239474978,12
30777889,239474978,17
128149102,239474978,13
16064695,239474978,12
36029255,239474978,96
108268890,239474978,19
